fbs_item_code,fbs_item,bootstrap_subgroup,fbs_group,footprint_type,output_group,footprint,weight,distribution_group_level
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.35100000000000003,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.353,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.359,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.36,0.0014367816091954008,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.363,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.36558999999999997,0.0034482758620689624,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.36738,0.0034482758620689624,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.37,0.0014367816091954008,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.38,0.0014367816091954008,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.38377,0.0024630541871921157,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.38710000000000006,0.0034482758620689624,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.389,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.39,0.0014367816091954008,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.392,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.41300000000000003,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.423,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.444,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.456,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.45942000000000005,0.0024630541871921157,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.46,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.4747,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5083,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.518,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.52,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.52,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.528,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.53655,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.551,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.552,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.552,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.56,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.562,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5670000000000001,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.57,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.57,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5720000000000001,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.582,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.589,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.59,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.59,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.59,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.606,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.61,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.611,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.62,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.639,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.64,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.65,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.65,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.66702,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.679,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.6930000000000001,0.0006385696040868449,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.7,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.7,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.71,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.72,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.74,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.8,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.805,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.872,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.881,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.887,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.972,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.16,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.2863541,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.4882127,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,3.185,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,3.482,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,4.348800000000001,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.0872,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.20500000000000002,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.211,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.254,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.298,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.323,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.4136,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.436,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.488,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.54,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.55,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.55,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5558000000000001,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.57,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.579,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.623,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.66,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.75,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.841,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.855,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.858,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.869,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.9420000000000001,0.0017241379310344812,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.19530000000000003,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.20951,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.21169,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.21333000000000002,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.22590000000000002,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.2341,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.25158,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.25869,0.0021551724137931012,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.28,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.39,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.39386000000000004,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.467,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.487306,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5,0.0043103448275862025,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5,0.0043103448275862025,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5,0.0043103448275862025,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5,0.0043103448275862025,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5093167701863355,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5615245,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.223,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.298,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.537,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.84,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.84,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.87,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.20500000000000002,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.219,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.323,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.51,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.5355000000000001,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.54,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.54,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.57,0.005747126436781603,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.58,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.4864464935064936,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.7830537662337662,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.8917948051948053,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,0.935064935064935,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.314,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.4220000000000002,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.5337636363636364,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,1.7662397142857145,0.01724137931034481,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,2.0735064935064935,0.008620689655172405,fbs_group
2520,"Cereals, Other",,Cereals - Excluding Beer,kg_co2e_excl_luc,Grains,3.3580519480519486,0.008620689655172405,fbs_group
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.04728,0.14285714285714285,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.0781,0.047619047619047616,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.1221,0.047619047619047616,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.125,0.07142857142857142,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.13,0.03571428571428571,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.145,0.07142857142857142,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17,0.03571428571428571,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17148,0.047619047619047616,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.2,0.03571428571428571,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.27,0.14285714285714285,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.29,0.03571428571428571,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.41200000000000003,0.14285714285714285,fbs_item_code
2531,Potatoes and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.442,0.14285714285714285,fbs_item_code
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.04728,0.14285714285714285,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.0781,0.047619047619047616,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.1221,0.047619047619047616,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.125,0.07142857142857142,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.13,0.03571428571428571,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.145,0.07142857142857142,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17,0.03571428571428571,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17148,0.047619047619047616,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.2,0.03571428571428571,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.27,0.14285714285714285,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.29,0.03571428571428571,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.41200000000000003,0.14285714285714285,fbs_group
2532,Cassava and products,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.442,0.14285714285714285,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.04728,0.14285714285714285,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.0781,0.047619047619047616,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.1221,0.047619047619047616,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.125,0.07142857142857142,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.13,0.03571428571428571,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.145,0.07142857142857142,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17,0.03571428571428571,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.17148,0.047619047619047616,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.2,0.03571428571428571,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.27,0.14285714285714285,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.29,0.03571428571428571,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.41200000000000003,0.14285714285714285,fbs_group
2533,Sweet potatoes,,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.442,0.14285714285714285,fbs_group
2534,"Roots, Other",,Starchy Roots,kg_co2e_excl_luc,Starchy roots,0.04728,0.14285714285714285,fbs_group
